participant_id,survey_source,topic,state,year,state_year_topic,perception,owner_party,own_013,cond1_z,cond2_z,condition_index_z,net_gub_approve_z,condition_1,condition_2,pid,gub_copartisan,owning_party_governor,copartisan_owned_governor,ideo3,white,black,male,bachelors,age_group,weight
kff16201429,kff16_aca,ACA,PA,2016,PA_2016_ACA,1,D,2,0.579446329,1.160965887,1.184229304,-0.788020096,enroll_pct_of_uninsured2010,premium,3,0,1,0,2,1,0,0,0,1,2.415970638
kff16201431,kff16_aca,ACA,MS,2016,MS_2016_ACA,1,D,0,-0.476914606,0.985089136,0.345777376,0.838263678,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,1,1,0,2,1.166686676
kff16201433,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,2,1,0,0,1,3,0.268441182
kff16201437,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,0,0,0,0,3,1.58999777
kff16201450,kff16_aca,ACA,MI,2016,MI_2016_ACA,0,D,0,0.132572369,1.160965887,0.880162696,-0.988741508,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,0,1,0,1,1,0.991167441
kff16201456,kff16_aca,ACA,WV,2016,WV_2016_ACA,0,D,2,-0.97352458,0.244555448,-0.496012726,-0.117225286,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,1,1,3,0.505908381
kff16201465,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,2,NA,NA,NA,2,1,0,1,0,1,1.497075823
kff16201470,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,0,0,1,2,0.722726259
kff16201471,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,3,1,0,1,1,3,0.629804312
kff16201473,kff16_aca,ACA,WI,2016,WI_2016_ACA,0,D,0,1.381829296,0.614822292,1.358582351,-0.992128376,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,1,1,1,1.001492102
kff16201485,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,2,NA,NA,NA,3,0,0,1,0,2,1.424803197
kff16201486,kff16_aca,ACA,WI,2016,WI_2016_ACA,1,D,0,1.381829296,0.614822292,1.358582351,-0.992128376,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,1,0,0,0,3,0.505908381
kff16201491,kff16_aca,ACA,WI,2016,WI_2016_ACA,1,D,0,1.381829296,0.614822292,1.358582351,-0.992128376,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,0,0,2,1.70356904
kff16201492,kff16_aca,ACA,SD,2016,SD_2016_ACA,1,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,1,0,0,0,2,1,0,0,1,2,1.011816763
kff16201493,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,2,1,0,1,1,2,0.85694685
kff16201497,kff16_aca,ACA,OH,2016,OH_2016_ACA,1,D,0,-0.715523442,1.086912518,0.252704401,0.977698853,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,0,0,1,0,1,0.991167441
kff16201498,kff16_aca,ACA,AR,2016,AR_2016_ACA,0,D,0,-0.920349128,0.809212385,-0.075620813,1.331313704,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,1,0,2,1.311231928
kff16201502,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,2,0,1,0,2,0,1,0,0,2,1.569348449
kff16201509,kff16_aca,ACA,NA,2016,NA_2016_ACA,0,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,3,NA,NA,NA,3,0,0,1,0,2,0.722726259
kff16201528,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,2,NA,NA,NA,3,0,0,1,0,1,1.135712693
kff16201532,kff16_aca,ACA,KY,2016,KY_2016_ACA,1,D,1,-0.938150625,1.151709216,0.145311748,-0.386992882,enroll_pct_of_uninsured2010,premium,1,0,0,0,1,1,0,1,1,2,0.991167441
kff16201537,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,1,0,0,0,0,1,1.600322431
kff16201538,kff16_aca,ACA,SD,2016,SD_2016_ACA,0,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,3,1,0,0,2,1,0,1,0,2,1.46610184
kff16201541,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,1,0,2,0.949868798
kff16201545,kff16_aca,ACA,CO,2016,CO_2016_ACA,1,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,1,1,1,1,2,1,0,0,0,2,1.620971753
kff16201550,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,0,0,1,0,2,1.073764728
kff16201557,kff16_aca,ACA,SD,2016,SD_2016_ACA,0,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,1,0,1,0,2,1.177011337
kff16201568,kff16_aca,ACA,SD,2016,SD_2016_ACA,0,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,2,0,0,0,2,1,0,0,0,1,1.600322431
kff16201569,kff16_aca,ACA,NA,2016,NA_2016_ACA,1,D,NA,NA,NA,NA,NA,enroll_pct_of_uninsured2010,premium,1,NA,NA,NA,2,1,0,1,0,1,2.106230813
kff16201577,kff16_aca,ACA,AR,2016,AR_2016_ACA,0,D,0,-0.920349128,0.809212385,-0.075620813,1.331313704,enroll_pct_of_uninsured2010,premium,2,0,0,0,3,1,0,0,0,2,1.559023788
kff16201579,kff16_aca,ACA,CO,2016,CO_2016_ACA,0,D,2,-0.588169705,0.725902345,0.09371747,0.884699705,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,0,0,1,0,2,0.722726259
kff16201583,kff16_aca,ACA,NY,2016,NY_2016_ACA,0,D,2,-1.129695056,-0.070171369,-0.816425539,-0.723814723,enroll_pct_of_uninsured2010,premium,3,0,1,0,3,1,0,0,1,2,0.629804312
kff16201588,kff16_aca,ACA,SD,2016,SD_2016_ACA,0,D,0,-0.045027955,0.522255581,0.324720164,0.774872072,enroll_pct_of_uninsured2010,premium,3,1,0,0,3,1,0,1,0,2,1.156362015
